uid,category_str,count
WOS:000376211700009,"wwt,freshwater",2
WOS:000376471600004,"terrestrial,freshwater,marine",3
WOS:000376590200004,terrestrial,1
WOS:000377139500028,"terrestrial,freshwater",2
WOS:000377222400002,marine,1
WOS:000377467400005,wwt,1
WOS:000378864300033,"terrestrial,freshwater",2
WOS:000378876500018,wwt,1
WOS:000379555900095,wwt,1
WOS:000379797800008,wwt,1
WOS:000380006500001,wwt,1
WOS:000380753100015,"terrestrial,marine",2
WOS:000381060900126,terrestrial,1
WOS:000381654600046,marine,1
WOS:000381768400063,wwt,1
WOS:000381950400013,wwt,1
WOS:000381950400049,wwt,1
WOS:000382590900032,wwt,1
WOS:000382727400008,freshwater,1
WOS:000383526800008,marine,1
WOS:000384222200020,wwt,1
WOS:000384322700059,wwt,1
WOS:000384420200006,terrestrial,1
WOS:000384530600004,wwt,1
WOS:000384571800087,marine,1
WOS:000384710500112,wwt,1
WOS:000384711900003,wwt,1
WOS:000384711900014,wwt,1
WOS:000384712900003,wwt,1
WOS:000384712900008,wwt,1
WOS:000384984200012,terrestrial,1
WOS:000385322500010,terrestrial,1
WOS:000385371400069,wwt,1
WOS:000385419200032,wwt,1
WOS:000385594000007,"freshwater,marine",2
WOS:000385902000010,wwt,1
WOS:000386242500031,wwt,1
WOS:000386243600039,wwt,1
WOS:000386401900033,wwt,1
WOS:000386408000014,wwt,1
WOS:000386603800028,terrestrial,1
WOS:000386991100026,marine,1
WOS:000388048700035,wwt,1
WOS:000388580200045,"terrestrial,freshwater,agriculture",3
WOS:000389752300005,"terrestrial,freshwater",2
WOS:000390001400028,"wwt,terrestrial,freshwater",3
WOS:000390181600013,wwt,1
WOS:000390627200030,"freshwater,marine",2
WOS:000391104300014,freshwater,1
WOS:000391154000001,wwt,1
WOS:000391867300012,wwt,1
WOS:000392313000014,"terrestrial,freshwater",2
WOS:000392768200010,wwt,1
WOS:000392926100002,marine,1
WOS:000393687400030,wwt,1
WOS:000394219200021,wwt,1
WOS:000394508000014,wwt,1
WOS:000394556400047,"terrestrial,freshwater",2
WOS:000394723200042,wwt,1
WOS:000395002300012,"freshwater,marine",2
WOS:000395214900006,wwt,1
WOS:000395218900002,terrestrial,1
WOS:000395218900041,wwt,1
WOS:000395761900006,"terrestrial,freshwater",2
WOS:000396122900005,wwt,1
WOS:000396365900007,wwt,1
WOS:000396946800042,freshwater,1
WOS:000397007200021,wwt,1
WOS:000397107300025,wwt,1
WOS:000397259800016,marine,1
WOS:000397346100002,"wwt,terrestrial",2
WOS:000397462700024,marine,1
WOS:000397590800018,wwt,1
WOS:000397695800030,wwt,1
WOS:000397922400027,wwt,1
WOS:000397923200046,wwt,1
WOS:000397932000020,marine,1
WOS:000398036900009,wwt,1
WOS:000398596700005,wwt,1
WOS:000399094700084,freshwater,1
WOS:000399162900016,wwt,1
WOS:000399261900044,terrestrial,1
WOS:000399762700025,"terrestrial,marine",2
WOS:000399859700043,wwt,1
WOS:000400235800001,wwt,1
WOS:000400277400006,terrestrial,1
WOS:000400464400008,wwt,1
WOS:000400867100050,wwt,1
WOS:000401114200003,"wwt,terrestrial,freshwater",3
WOS:000401171800001,"terrestrial,marine",2
WOS:000401208300006,wwt,1
WOS:000401674400004,"wwt,terrestrial",2
WOS:000401688900003,wwt,1
WOS:000401744000013,wwt,1
WOS:000402123800005,"terrestrial,freshwater,marine",3
WOS:000402211400022,wwt,1
WOS:000403432100007,wwt,1
WOS:000403560300022,wwt,1
WOS:000403569900035,wwt,1
WOS:000403743000010,wwt,1
WOS:000403987500033,"wwt,freshwater",2
WOS:000404130200006,wwt,1
WOS:000404199100009,wwt,1
WOS:000405591400005,wwt,1
WOS:000406137200008,"wwt,freshwater",2
WOS:000407404300017,wwt,1
WOS:000407563000023,wwt,1
WOS:000407706300015,wwt,1
WOS:000408074600006,terrestrial,1
WOS:000408275500040,wwt,1
WOS:000408736600001,wwt,1
WOS:000409562000074,wwt,1
WOS:000409909300004,terrestrial,1
WOS:000410019500004,"terrestrial,freshwater",2
WOS:000410342200013,terrestrial,1
WOS:000410673400012,"terrestrial,freshwater",2
WOS:000410935000009,wwt,1
WOS:000411239300098,wwt,1
WOS:000411549800027,wwt,1
WOS:000411760000010,wwt,1
WOS:000412211300007,"wwt,freshwater",2
WOS:000412504700010,freshwater,1
WOS:000412787100032,wwt,1
WOS:000412914400022,terrestrial,1
WOS:000413264100045,marine,1
WOS:000413606600009,marine,1
WOS:000414411700002,terrestrial,1
WOS:000414817900005,wwt,1
WOS:000414817900074,wwt,1
WOS:000415810900012,wwt,1
WOS:000415890300011,terrestrial,1
WOS:000415906900026,wwt,1
WOS:000416199700111,wwt,1
WOS:000416498100019,wwt,1
WOS:000416545300047,marine,1
WOS:000417508100013,wwt,1
WOS:000418510500007,"wwt,freshwater",2
WOS:000418533400203,wwt,1
WOS:000419409000059,freshwater,1
WOS:000419419500024,wwt,1
WOS:000422739300100,agriculture,1
WOS:000422803400017,wwt,1
WOS:000423047200003,"terrestrial,freshwater",2
WOS:000423047200004,"terrestrial,freshwater",2
WOS:000423245500090,"wwt,terrestrial",2
WOS:000423304700062,wwt,1
WOS:000424111300025,wwt,1
WOS:000424121800143,"terrestrial,freshwater",2
WOS:000424716800020,wwt,1
WOS:000424851700029,terrestrial,1
WOS:000424955400044,freshwater,1
WOS:000425019400011,marine,1
WOS:000425075500010,wwt,1
WOS:000425205400029,wwt,1
WOS:000425288600001,terrestrial,1
WOS:000426018300006,wwt,1
WOS:000426072600001,wwt,1
WOS:000426072600003,wwt,1
WOS:000426154300025,wwt,1
WOS:000426280100028,wwt,1
WOS:000426508700008,marine,1
WOS:000427597800001,"wwt,marine",2
WOS:000427619400047,wwt,1
WOS:000427697900010,"wwt,marine",2
WOS:000427847400013,wwt,1
WOS:000428832200022,"terrestrial,marine",2
WOS:000429303700007,"terrestrial,marine",2
WOS:000429481200005,wwt,1
WOS:000430192000024,terrestrial,1
WOS:000430245100002,terrestrial,1
WOS:000430269200041,"wwt,freshwater",2
WOS:000430520200027,wwt,1
WOS:000430969800023,"wwt,freshwater",2
WOS:000431403000007,wwt,1
WOS:000431408800008,wwt,1
WOS:000431551400010,wwt,1
WOS:000431887900001,marine,1
WOS:000431936900008,wwt,1
WOS:000432019600025,marine,1
WOS:000432417400016,"freshwater,marine",2
WOS:000432467000010,marine,1
WOS:000432526300026,wwt,1
WOS:000432800400001,wwt,1
WOS:000433170100008,terrestrial,1
WOS:000433266500010,wwt,1
WOS:000433471900004,wwt,1
WOS:000433649800055,"wwt,freshwater",2
WOS:000434754600009,terrestrial,1
WOS:000435064000009,"terrestrial,freshwater",2
WOS:000437475600030,marine,1
WOS:000438606100036,wwt,1
WOS:000438658800035,"wwt,freshwater",2
WOS:000438691500022,wwt,1
WOS:000439474700008,marine,1
WOS:000439517000006,terrestrial,1
WOS:000439640900054,"wwt,freshwater",2
WOS:000439732000013,"terrestrial,freshwater",2
WOS:000439928900002,terrestrial,1
WOS:000439942200012,freshwater,1
WOS:000440115600050,"terrestrial,freshwater",2
WOS:000440125800006,wwt,1
WOS:000440513900007,agriculture,1
WOS:000441109000005,wwt,1
WOS:000441231100003,freshwater,1
WOS:000441477600059,wwt,1
WOS:000441866200009,wwt,1
WOS:000443467100001,wwt,1
WOS:000445516200005,wwt,1
WOS:000445518100007,wwt,1
WOS:000445519000017,wwt,1
WOS:000445636600033,marine,1
WOS:000445760200161,wwt,1
WOS:000446662800010,terrestrial,1
WOS:000446667000013,terrestrial,1
WOS:000446987700005,terrestrial,1
WOS:000447004100055,"wwt,freshwater",2
WOS:000447427300013,terrestrial,1
WOS:000447569300073,wwt,1
WOS:000448124000018,terrestrial,1
WOS:000448161200023,wwt,1
WOS:000448484000008,terrestrial,1
WOS:000449521400029,terrestrial,1
WOS:000450551600078,wwt,1
WOS:000451491500006,terrestrial,1
WOS:000451640500029,"terrestrial,freshwater",2
WOS:000452777300013,wwt,1
WOS:000452931600022,wwt,1
WOS:000453439600030,marine,1
WOS:000454529300006,"terrestrial,marine",2
WOS:000454542600015,wwt,1
WOS:000455520900013,wwt,1
WOS:000455706700001,freshwater,1
WOS:000455903400136,wwt,1
WOS:000456561600005,wwt,1
WOS:000456705300004,wwt,1
WOS:000457098500016,"terrestrial,freshwater",2
WOS:000457234300001,"terrestrial,freshwater,marine",3
WOS:000457293700137,"terrestrial,freshwater,marine",3
WOS:000457532900001,"freshwater,marine",2
WOS:000457783900047,wwt,1
WOS:000457865400006,terrestrial,1
WOS:000458220600052,wwt,1
WOS:000458221200049,wwt,1
WOS:000458224000016,freshwater,1
WOS:000458236400014,terrestrial,1
WOS:000458833300001,wwt,1
WOS:000459172700006,marine,1
WOS:000460114400010,marine,1
WOS:000460343800012,wwt,1
WOS:000460350900002,wwt,1
WOS:000460350900016,"wwt,freshwater",2
WOS:000460444700003,freshwater,1
WOS:000460896800018,wwt,1
WOS:000461563200039,marine,1
WOS:000462109200003,"terrestrial,freshwater,marine",3
WOS:000462588700035,wwt,1
WOS:000462691200032,marine,1
WOS:000462776800018,marine,1
WOS:000462776800036,"wwt,terrestrial,freshwater",3
WOS:000463374900024,"terrestrial,freshwater",2
WOS:000463559100001,marine,1
WOS:000464130500018,wwt,1
WOS:000464296400005,"wwt,freshwater",2
WOS:000464373000015,"wwt,terrestrial,freshwater",3
WOS:000464488500027,wwt,1
WOS:000464942500028,terrestrial,1
WOS:000464942500036,wwt,1
WOS:000464986200020,wwt,1
WOS:000465051000015,wwt,1
WOS:000465148600011,marine,1
WOS:000466618400017,wwt,1
WOS:000466897300001,terrestrial,1
WOS:000467351200100,marine,1
WOS:000468253500034,"wwt,terrestrial,freshwater",3
WOS:000468368100027,wwt,1
WOS:000468529400009,terrestrial,1
WOS:000469124600025,wwt,1
WOS:000469393600028,marine,1
WOS:000469763400004,freshwater,1
WOS:000471087400016,wwt,1
WOS:000471087800006,freshwater,1
WOS:000471204100021,marine,1
WOS:000472478000006,"terrestrial,freshwater",2
WOS:000472593800016,freshwater,1
WOS:000473750500089,"terrestrial,freshwater",2
WOS:000473756000098,"terrestrial,marine",2
WOS:000474294900016,marine,1
WOS:000475458900014,wwt,1
WOS:000475746800085,wwt,1
WOS:000475814500005,wwt,1
WOS:000475999400016,wwt,1
WOS:000476941500020,wwt,1
WOS:000476980200048,wwt,1
WOS:000477140800001,"terrestrial,agriculture",2
WOS:000477652900096,wwt,1
WOS:000478725200001,wwt,1
WOS:000479021400019,freshwater,1
WOS:000480316300046,terrestrial,1
WOS:000480326200018,wwt,1
WOS:000484994700098,marine,1
WOS:000485111900001,marine,1
WOS:000485207300039,terrestrial,1
WOS:000486895000020,wwt,1
WOS:000487114000004,freshwater,1
WOS:000487567000024,wwt,1
WOS:000487936100066,wwt,1
WOS:000489188300018,wwt,1
WOS:000489307800010,marine,1
WOS:000489307800025,wwt,1
WOS:000489307800033,"terrestrial,agriculture",2
WOS:000489879800001,wwt,1
WOS:000491266200001,wwt,1
WOS:000492333200001,wwt,1
WOS:000493220400025,"wwt,freshwater",2
WOS:000493220400026,wwt,1
WOS:000493383100004,"terrestrial,freshwater",2
WOS:000493721200003,wwt,1
WOS:000493895800001,wwt,1
WOS:000493902100005,freshwater,1
WOS:000495237400002,wwt,1
WOS:000495242000013,freshwater,1
WOS:000495377800001,marine,1
WOS:000495590600012,freshwater,1
WOS:000496745000001,terrestrial,1
WOS:000496898700038,terrestrial,1
WOS:000497391100001,"wwt,freshwater",2
WOS:000497701800058,terrestrial,1
WOS:000497885800101,terrestrial,1
WOS:000498918600001,wwt,1
WOS:000499739500027,"terrestrial,marine",2
WOS:000499953500029,terrestrial,1
WOS:000500583400102,wwt,1
WOS:000502617900001,"freshwater,marine",2
WOS:000502964500002,wwt,1
WOS:000503330400082,wwt,1
WOS:000504330500014,terrestrial,1
WOS:000504527000014,wwt,1
WOS:000504829800090,wwt,1
WOS:000505251300117,wwt,1
WOS:000506472900001,terrestrial,1
WOS:000507465200106,wwt,1
WOS:000508872700009,"freshwater,marine",2
WOS:000509391500376,wwt,1
WOS:000509438100088,terrestrial,1
WOS:000509611300069,wwt,1
WOS:000509632100035,"wwt,terrestrial",2
WOS:000509632100037,wwt,1
WOS:000509985900051,wwt,1
WOS:000510387300006,"freshwater,marine",2
WOS:000510848500004,marine,1
WOS:000511088800019,terrestrial,1
WOS:000511530000001,terrestrial,1
WOS:000511866000018,"wwt,freshwater,marine",3
WOS:000512221100048,wwt,1
WOS:000512221100121,wwt,1
WOS:000513269900002,marine,1
WOS:A19611717B00011,freshwater,1
WOS:A1973Q276600012,terrestrial,1
WOS:A1974T609400016,terrestrial,1
WOS:A1975AJ62900006,terrestrial,1
WOS:A1975AN27600005,terrestrial,1
WOS:A1975BB89900002,terrestrial,1
WOS:A1979GS08600009,terrestrial,1
WOS:A1979GS08600010,terrestrial,1
WOS:A1980JZ86300038,terrestrial,1
WOS:A1987L473900002,terrestrial,1
WOS:A1988U686500007,"terrestrial,freshwater",2
WOS:A1989CE17200009,terrestrial,1
WOS:A1990EN97500004,terrestrial,1
WOS:A1990EQ56700003,"wwt,marine",2
WOS:A1991EN77300001,wwt,1
WOS:A1991EN77300008,"wwt,freshwater",2
WOS:A1991EN77300050,wwt,1
WOS:A1991EV03100003,wwt,1
WOS:A1991EY52100004,terrestrial,1
WOS:A1991FB75600002,marine,1
WOS:A1991FH43200019,freshwater,1
WOS:A1991FJ84100003,marine,1
WOS:A1991FK80000009,terrestrial,1
WOS:A1991FZ64300030,terrestrial,1
WOS:A1991GA70900006,terrestrial,1
WOS:A1991GD40600030,terrestrial,1
WOS:A1991GL22900014,marine,1
WOS:A1991GL87600013,terrestrial,1
WOS:A1991GL87600014,terrestrial,1
WOS:A1991GM64900006,terrestrial,1
WOS:A1991GR47400010,terrestrial,1
WOS:A1991GR47900005,wwt,1
WOS:A1991GT94200031,wwt,1
WOS:A1991GU54500004,terrestrial,1
WOS:A1991HB45700001,terrestrial,1
WOS:A1991HW64500005,terrestrial,1
WOS:A1992HF01500011,wwt,1
WOS:A1992HM29100007,"wwt,freshwater",2
WOS:A1992HQ98300007,"terrestrial,freshwater",2
WOS:A1992HY99000010,wwt,1
WOS:A1992JB84600016,terrestrial,1
WOS:A1992JG94200005,marine,1
WOS:A1992JK39800006,wwt,1
WOS:A1992JM92400013,wwt,1
WOS:A1992JT86000026,terrestrial,1
WOS:A1992JZ39600012,wwt,1
WOS:A1992JZ96300012,freshwater,1
WOS:A1992KA66900054,wwt,1
WOS:A1992KA66900064,wwt,1
WOS:A1992KC62400003,terrestrial,1
WOS:A1992KE77700005,marine,1
WOS:A1992KM34100002,marine,1
WOS:A1993KE60300095,freshwater,1
WOS:A1993KP13700002,wwt,1
WOS:A1993KT47500021,terrestrial,1
WOS:A1993KU03700001,wwt,1
WOS:A1993KX96900031,freshwater,1
WOS:A1993KY68500027,marine,1
WOS:A1993KY82400010,"terrestrial,freshwater",2
WOS:A1993KY82400016,"terrestrial,freshwater",2
WOS:A1993KZ93800003,freshwater,1
WOS:A1993LC44300016,marine,1
WOS:A1993LE60000004,terrestrial,1
WOS:A1993LF18000014,wwt,1
WOS:A1993LJ36900002,terrestrial,1
WOS:A1993LN55800003,terrestrial,1
WOS:A1993LQ08700001,freshwater,1
WOS:A1993LR35000003,freshwater,1
WOS:A1993ME66000034,wwt,1
WOS:A1994ME86300017,wwt,1
WOS:A1994MZ13700005,wwt,1
WOS:A1994NN73400032,marine,1
WOS:A1994NP56400014,wwt,1
WOS:A1994NQ76400002,terrestrial,1
WOS:A1994NR03100006,wwt,1
WOS:A1994NR90100008,terrestrial,1
WOS:A1994NT78200010,terrestrial,1
WOS:A1994PB90600008,freshwater,1
WOS:A1994PF94400033,marine,1
WOS:A1994PK20700018,wwt,1
WOS:A1994PK20700024,wwt,1
WOS:A1994PM73200004,terrestrial,1
WOS:A1994PP13900025,wwt,1
WOS:A1994PP80000006,wwt,1
WOS:A1994PW65100006,terrestrial,1
WOS:A1994QC41700009,terrestrial,1
WOS:A1994QE02400023,wwt,1
WOS:A1994QE02400024,wwt,1
WOS:A1994QE02400025,wwt,1
WOS:A1994QE02400026,wwt,1
WOS:A1994QE02400029,wwt,1
WOS:A1994QE02400032,wwt,1
WOS:A1994QE02400034,wwt,1
WOS:A1994QE02400039,wwt,1
WOS:A1994RL09300011,marine,1
WOS:A1995QE09200006,terrestrial,1
WOS:A1995QE74200004,freshwater,1
WOS:A1995QM24900004,terrestrial,1
WOS:A1995QV67900019,terrestrial,1
WOS:A1995QW18400038,wwt,1
WOS:A1995RE17800017,"terrestrial,freshwater",2
WOS:A1995RE55100003,wwt,1
WOS:A1995RE55100004,wwt,1
WOS:A1995RE55100005,wwt,1
WOS:A1995RF34400002,freshwater,1
WOS:A1995RJ20800001,wwt,1
WOS:A1995RT04900003,marine,1
WOS:A1995RT23400020,marine,1
WOS:A1995RV86600004,wwt,1
WOS:A1995RW20000019,freshwater,1
WOS:A1995RY85400008,wwt,1
WOS:A1995TA83600002,marine,1
WOS:A1995TD90300008,freshwater,1
WOS:A1995TD93000012,wwt,1
WOS:A1995TG89100004,terrestrial,1
WOS:A1995TJ43100004,marine,1
WOS:A1995TL60100007,freshwater,1
WOS:A1995TM93000004,marine,1
WOS:A1995TU05800008,wwt,1
WOS:A1996UB13100020,marine,1
WOS:A1996UD89000005,terrestrial,1
WOS:A1996UH31800015,marine,1
WOS:A1996UP49500007,freshwater,1
WOS:A1996UW40500001,terrestrial,1
WOS:A1996UX14300003,terrestrial,1
WOS:A1996UZ02100001,wwt,1
WOS:A1996VF17900001,freshwater,1
WOS:A1996VF37100011,freshwater,1
WOS:A1996VH68800002,wwt,1
WOS:A1996VK96000004,wwt,1
WOS:A1996VK96000022,wwt,1
WOS:A1996VK96000049,wwt,1
WOS:A1996VK96000051,wwt,1
WOS:A1996VL48600022,marine,1
WOS:A1996VQ64100001,wwt,1
WOS:A1996VT98000013,wwt,1
WOS:A1996VW03900006,wwt,1
WOS:A1996WH50400008,terrestrial,1
WOS:A1997VD89800005,marine,1
WOS:A1997WE18000004,wwt,1
WOS:A1997WE18000021,wwt,1
WOS:A1997WE18000022,wwt,1
WOS:A1997WH70800005,freshwater,1
WOS:A1997WJ19400011,wwt,1
WOS:A1997WL78400008,marine,1
WOS:A1997WL87600007,marine,1
WOS:A1997WR20800027,wwt,1
WOS:A1997WU24600004,freshwater,1
WOS:A1997WV15400002,freshwater,1
WOS:A1997WV76600007,marine,1
WOS:A1997WW13900004,wwt,1
WOS:A1997WZ03700016,wwt,1
WOS:A1997WZ85200003,wwt,1
WOS:A1997WZ85200009,wwt,1
WOS:A1997XD82700033,freshwater,1
WOS:A1997XK23500015,wwt,1
WOS:A1997XK39000021,wwt,1
WOS:A1997XK53700003,"terrestrial,freshwater",2
WOS:A1997XM63100006,wwt,1
WOS:A1997XN43200012,wwt,1
WOS:A1997XP68600005,wwt,1
WOS:A1997XQ18200017,"freshwater,marine",2
WOS:A1997XQ41300018,wwt,1
WOS:A1997XW86900012,freshwater,1
WOS:A1997YC10500014,terrestrial,1
WOS:A1997YG15100003,wwt,1
WOS:A1997YG15100007,wwt,1
WOS:A1997YG15100025,wwt,1
WOS:A1997YK56500005,wwt,1
WOS:A1997YK56500013,wwt,1
WOS:A1997YL20000034,wwt,1
